word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
inundação,0.8236,6,inundação,NOUN,False,False,True
balde,0.8235,8,balde,NOUN,False,True,True
esticada,0.8234,17,esticado,ADJ,False,True,True
náilon,0.8233,8,náilon,NOUN,False,True,True
lorde,0.8232,10,lorde,PROPN,False,False,True
indício,0.8231,6,indício,NOUN,False,True,True
transpiração,0.823,6,transpiração,NOUN,False,False,True
tira,0.8228,34,tira,NOUN,False,True,True
definido,0.8228,40,definir,VERB,False,True,True
parâmetro,0.8227,13,parâmetro,NOUN,False,True,True
concluír,0.8219,43,concluír,VERB,False,True,True
alterações,0.8217,13,alterações,NOUN,False,True,True
huygens,0.8215,9,huygens,PROPN,False,False,True
ampliação,0.8213,11,ampliação,NOUN,False,False,True
adiabático,0.8212,14,adiabático,ADJ,False,True,True
articolo,0.8211,1,articolo,NOUN,False,False,True
durabilidade,0.8209,11,durabilidade,NOUN,False,False,True
atuação,0.82,14,atuação,NOUN,False,False,True
limitação,0.8199,8,limitação,NOUN,False,True,True
nacionais,0.8194,16,nacionais,PROPN,False,False,True
emissividade,0.8184,10,emissividade,NOUN,False,False,True
português,0.8184,3,português,NOUN,False,True,True
acaso,0.8182,9,acaso,NOUN,False,False,True
arbitrária,0.8179,12,arbitrário,ADJ,False,True,True
how,0.8179,3,how,PROPN,False,False,True
paz,0.8176,10,paz,PROPN,False,False,True
elizabeth,0.8159,5,elizabeth,PROPN,False,False,True
ernest,0.8153,4,ernest,PROPN,False,False,True
periélio,0.8152,17,periélio,NOUN,False,True,True
torre,0.8149,27,torre,NOUN,False,False,True
acessos,0.8142,10,acessos,PROPN,False,False,True
s.paulo,0.8142,5,s.paulo,PROPN,False,False,True
aplicase,0.8136,17,aplicase,NOUN,False,False,True
inpe,0.813,8,inpe,PROPN,False,True,True
respectiva,0.8129,8,respectivo,ADJ,False,False,True
lêse,0.8123,10,lêse,NOUN,False,True,True
inseto,0.8118,8,inseto,NOUN,False,True,True
competências,0.8115,6,competências,PROPN,False,True,True
aristotélico,0.8113,8,aristotélico,NOUN,False,True,True
ebulidor,0.8111,11,ebulidor,NOUN,False,False,True
entorno,0.8111,7,entorno,NOUN,False,False,True
dilatase,0.811,9,dilatase,VERB,False,False,True
molina,0.8109,7,molina,PROPN,False,False,True
fernandes,0.8104,3,fernandes,PROPN,False,False,True
