word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
feminino,9.0384,253,feminino,ADJ,False,True,True
estudante,9.0319,180,estudante,NOUN,False,True,True
hemácia,9.0167,319,hemácia,NOUN,False,True,True
coresfantasia,9.0101,362,coresfantasia,PROPN,False,False,True
parasita,9.0066,245,parasita,ADP,False,True,True
coral,8.9931,154,coral,NOUN,False,True,True
objeto,8.9927,153,objeto,NOUN,False,True,True
esquerda,8.9607,158,esquerda,NOUN,False,True,True
sociedade,8.9545,188,sociedade,NOUN,False,True,True
ovário,8.9372,218,ovário,NOUN,False,True,True
superior,8.9162,147,alto,ADJ,False,True,True
complexo,8.9115,172,complexo,NOUN,False,True,True
molusco,8.8693,237,molusco,NOUN,False,True,True
acervo,8.8505,161,acervo,PROPN,False,False,True
secreção,8.7545,178,secreção,NOUN,False,True,True
recessivo,8.7175,346,recessivo,ADJ,False,True,True
aplicação,8.7173,162,aplicação,NOUN,False,True,True
óvulo,8.6896,218,óvulo,NOUN,False,True,True
casal,8.6877,242,casal,NOUN,False,True,True
interação,8.6755,225,interação,NOUN,False,True,True
forte,8.66,133,forte,ADJ,False,True,True
linhagem,8.6532,225,linhagem,NOUN,False,True,True
interno,8.6451,174,interno,NOUN,False,True,True
inicial,8.5965,159,inicial,ADJ,False,True,True
vegetação,8.5732,165,vegetação,NOUN,False,False,True
transporte,8.5422,211,transporte,NOUN,False,True,True
leite,8.5229,143,leite,NOUN,False,True,True
selvagem,8.5218,163,selvagem,ADJ,False,True,True
biólogo,8.5151,120,biólogo,NOUN,False,True,True
transformação,8.5103,155,transformação,NOUN,False,True,True
especial,8.501,129,especial,ADJ,False,True,True
distribuição,8.4995,180,distribuição,NOUN,False,False,True
canal,8.4978,170,canal,NOUN,False,True,True
componente,8.4954,179,componente,NOUN,False,True,True
eficiente,8.491,136,eficiente,ADJ,False,True,True
marinho,8.481,152,marinho,NOUN,False,True,True
evolutiva,8.4688,199,evolutivo,ADJ,False,True,True
genoma,8.4553,187,genoma,NOUN,False,True,True
glicose,8.4333,291,glicose,NOUN,False,True,True
cérebro,8.4103,170,cérebro,NOUN,False,False,True
orgânica,8.4091,265,orgânico,ADJ,False,True,True
agente,8.3981,195,agente,NOUN,False,True,True
medida,8.3858,322,medida,ADP,False,True,True
nutrição,8.3727,165,nutrição,NOUN,False,False,True
mosquito,8.367,187,mosquito,NOUN,False,True,True
exame,8.3455,154,exame,NOUN,False,True,True
