word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
porcentagem,6.0098,174,porcentagem,NOUN,False,True,True
site,5.9772,165,site,NOUN,False,True,True
apresentação,5.9626,107,apresentação,NOUN,False,True,True
social,5.9555,109,social,PROPN,False,True,True
importância,5.9283,114,importância,NOUN,False,False,True
faixa,5.9168,104,faixa,NOUN,False,True,True
símbolo,5.9103,94,símbolo,NOUN,False,True,True
cosseno,5.8836,226,cosseno,ADJ,False,True,True
contexto,5.8823,94,contexto,NOUN,False,True,True
básica,5.8802,117,básica,PROPN,False,True,True
logaritmo,5.88,205,logaritmo,NOUN,False,True,True
bola,5.8761,123,bola,NOUN,False,True,True
algébrico,5.8752,127,algébrico,ADJ,False,True,True
dinheiro,5.8429,91,dinheiro,NOUN,False,False,True
quilograma,5.8253,100,quilograma,NOUN,False,True,True
gráfica,5.8192,128,gráfica,ADJ,False,True,True
federal,5.817,141,federal,PROPN,False,True,True
semelhança,5.8132,179,semelhança,NOUN,False,True,True
equilátero,5.7769,204,equilátero,ADJ,False,True,True
classe,5.7563,133,classe,NOUN,False,True,True
respectivo,5.6937,96,respectivo,ADJ,False,True,True
esquema,5.6875,88,esquema,NOUN,False,True,True
software,5.678,152,software,NOUN,False,True,True
ciclo,5.6589,129,ciclo,NOUN,False,True,True
lucro,5.638,133,lucro,NOUN,False,True,True
curso,5.6048,103,curso,ADJ,False,True,True
interno,5.5708,110,interno,ADJ,False,True,True
campo,5.5656,118,campo,NOUN,False,True,True
infinito,5.5553,153,infinito,NOUN,False,True,True
quadrática,5.5372,242,quadrático,ADJ,False,True,True
solo,5.5348,117,solo,NOUN,False,False,True
moeda,5.5314,102,moeda,NOUN,False,True,True
dupla,5.5113,141,duplo,NOUN,False,True,True
relativo,5.4874,100,relativo,ADJ,False,True,True
incógnita,5.4847,159,incógnita,NOUN,False,True,True
edição,5.4572,53,edição,PROPN,False,True,True
equipe,5.4405,99,equipe,NOUN,False,True,True
instrumento,5.4225,113,instrumento,NOUN,False,True,True
entrada,5.4082,97,entrada,PROPN,False,False,True
acaso,5.398,78,acaso,NOUN,False,True,True
projeção,5.3937,144,projeção,NOUN,False,True,True
decrescente,5.3919,242,decrescente,ADV,False,True,True
interseção,5.3856,187,interseção,PROPN,False,True,True
funções,5.3586,117,funções,PROPN,False,True,True
joão,5.3521,76,joão,PROPN,False,False,True
grandeza,5.3466,142,grandeza,ADJ,False,True,True
proporção,5.3394,93,proporção,PROPN,False,True,True
erro,5.3343,94,erro,NOUN,False,True,True
teoria,5.3339,113,teoria,NOUN,False,True,True
sociedade,5.3338,130,sociedade,NOUN,False,True,True
ferramenta,5.3159,84,ferramenta,NOUN,False,True,True
correto,5.2939,80,correto,ADJ,False,True,True
algébrica,5.2884,150,algébrico,ADJ,False,True,True
abcd,5.2855,124,abcd,PROPN,False,True,True
consumidor,5.2811,106,consumidor,NOUN,False,True,True
anual,5.2181,114,anual,ADJ,False,True,True
algarismo,5.2108,153,algarismo,VERB,False,True,True
aspecto,5.1999,94,aspecto,NOUN,False,True,True
turma,5.1988,123,turma,NOUN,False,True,True
afirmação,5.1816,105,afirmação,NOUN,False,True,True
falsa,5.1628,199,falso,ADJ,False,False,True
multiplicação,5.1281,130,multiplicação,NOUN,False,True,True
energia,5.1273,79,energia,NOUN,False,True,True
regra,5.1248,118,regra,PROPN,False,True,True
técnico,5.1232,139,técnico,NOUN,False,True,True
terreno,5.1213,84,terreno,NOUN,False,True,True
fenômeno,5.1057,87,fenômeno,NOUN,False,True,True
ortogonal,5.1012,146,ortogonal,ADJ,False,True,True
distribuição,5.0948,90,distribuição,NOUN,False,True,True
porto,5.0902,66,porto,PROPN,False,True,True
série,5.0626,81,série,NOUN,False,True,True
humano,5.0443,56,humano,ADJ,False,True,True
homem,5.0295,82,homem,NOUN,False,True,True
esquerda,5.0137,75,esquerda,NOUN,False,False,True
direção,5.0117,84,direção,NOUN,False,True,True
potência,5.0099,134,potência,NOUN,False,True,True
realidade,5.0082,82,realidade,NOUN,False,True,True
serviço,5.0002,67,serviço,NOUN,False,True,True
parcela,4.9994,134,parcela,NOUN,False,True,True
internet,4.9982,100,internet,PROPN,False,True,True
especial,4.9924,78,especial,ADJ,False,True,True
azul,4.986,82,azul,ADJ,False,True,True
amigo,4.9858,74,amigo,NOUN,False,True,True
estrutura,4.9805,75,estrutura,NOUN,False,True,True
veículo,4.9758,84,veículo,NOUN,False,True,True
plana,4.9675,106,plano,ADJ,False,True,True
luiz,4.9654,56,luiz,PROPN,False,False,True
mercado,4.9621,80,mercado,NOUN,False,True,True
significado,4.9482,84,significado,NOUN,False,True,True
loja,4.9327,129,loja,NOUN,False,True,True
alto,4.9315,63,alto,ADJ,False,True,True
notação,4.9114,83,notação,NOUN,False,True,True
trajetória,4.9076,79,trajetória,NOUN,False,True,True
decimal,4.9066,117,decimal,ADJ,False,True,True
referência,4.9062,92,referência,NOUN,False,True,True
experiência,4.8844,75,experiência,NOUN,False,True,True
comunicação,4.8827,104,comunicação,PROPN,False,True,True
álgebra,4.8586,99,álgebra,PROPN,False,False,True
critério,4.8568,68,critério,NOUN,False,True,True
cateto,4.8528,166,cateto,NOUN,False,True,True
conclusão,4.8526,85,conclusão,NOUN,False,True,True
múltiplo,4.8428,141,múltiplo,NOUN,False,True,True
amostra,4.8365,91,amostra,NOUN,False,True,True
comercial,4.8175,90,comercial,ADJ,False,True,True
respostas,4.8121,94,respostas,PROPN,False,True,True
carro,4.802,90,carro,NOUN,False,True,True
coroa,4.8007,72,coroa,NOUN,False,True,True
foto,4.7996,59,foto,PROPN,False,True,True
interpretação,4.7985,97,interpretação,NOUN,False,True,True
viagem,4.791,74,viagem,NOUN,False,True,True
data,4.7887,123,data,PROPN,False,True,True
esférica,4.7849,126,esférica,NOUN,False,True,True
peso,4.7831,89,peso,PROPN,False,True,True
oposto,4.7778,115,oposto,NOUN,False,True,True
cotidiano,4.7677,106,cotidiano,NOUN,False,True,True
excentricidade,4.74,88,excentricidade,NOUN,False,True,True
redução,4.7368,70,redução,NOUN,False,True,True
dobro,4.7271,91,dobro,NOUN,False,False,True
ambiente,4.7194,61,ambiente,ADJ,False,True,True
experimento,4.7189,92,experimento,NOUN,False,True,True
pertencente,4.683,89,pertencente,ADJ,False,True,True
dificuldade,4.6609,87,dificuldade,NOUN,False,True,True
instituto,4.6546,82,instituto,PROPN,False,True,True
disciplina,4.639,91,disciplina,NOUN,False,True,True
científica,4.6195,93,científico,ADJ,False,True,True
suporte,4.6161,69,suporte,ADJ,False,True,True
leite,4.602,57,leite,NOUN,False,False,True
cônica,4.599,115,cônica,NOUN,False,True,True
mudança,4.5782,80,mudança,PROPN,False,True,True
angular,4.5617,207,angular,ADJ,False,True,True
desconto,4.5598,167,desconto,NOUN,False,True,True
logarítmica,4.539,123,logarítmico,ADJ,False,False,True
partida,4.5339,67,partida,NOUN,False,True,True
laranja,4.533,76,laranja,NOUN,False,True,True
norte,4.5295,76,norte,NOUN,False,True,True
abordagem,4.5291,80,abordagem,NOUN,False,True,True
auxílio,4.5257,73,auxílio,NOUN,False,False,True
observações,4.5243,63,observações,PROPN,False,True,True
fase,4.5183,66,fase,NOUN,False,True,True
montante,4.5119,231,montante,NOUN,False,True,True
livre,4.5116,74,livre,ADJ,False,True,True
oportunidade,4.5098,82,oportunidade,NOUN,False,True,True
carlos,4.5005,64,carlos,PROPN,False,False,True
trapézio,4.4894,93,trapézio,NOUN,False,True,True
adição,4.489,109,adição,NOUN,False,True,True
original,4.4839,110,original,ADJ,False,True,True
sabese,4.4737,125,sabese,NOUN,False,False,True
aproximação,4.4668,71,aproximação,NOUN,False,True,True
intensidade,4.453,60,intensidade,NOUN,False,True,True
encontre,4.4512,99,encontre,NOUN,False,True,True
reservatório,4.4446,99,reservatório,NOUN,False,True,True
profissional,4.4396,76,profissional,NOUN,False,True,True
anagrama,4.4312,116,anagrama,NOUN,False,True,True
última,4.4253,68,último,ADJ,False,False,True
instante,4.4206,92,instante,NOUN,False,True,True
folha,4.4201,86,folha,NOUN,False,True,True
determinante,4.3775,146,determinante,NOUN,False,True,True
jovem,4.3766,52,jovem,NOUN,False,True,True
luz,4.3763,58,luz,PROPN,False,True,True
